transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year,month,day,day_of_week,quarter,week_of_year,is_weekend,is_month_start,is_month_end,season
T13234,U053,2024-12-30,expense,others,2928.0,bank_transfer,CHENNAI,Uber ride,2024,12,30,0,4,1,0,0,0,Winter
T11590,U004,2021-01-12,expense,others,9914.0,upi,AHMEDABAD,ATM withdrawal,2021,1,12,1,1,2,0,0,0,Winter
T8961,U043,2021-05-19,expense,others,1115.0,card,BAN,Internet bill,2021,5,19,2,2,20,0,0,0,Spring
T6084,U130,2024-03-16,expense,others,1537.0,upi,Jaipur,Online course,2024,3,16,5,1,11,1,0,0,Spring
T2686,U090,2023-03-20,expense,others,17415.0,bank_transfer,Ahmedabad,Gym membership,2023,3,20,0,1,12,0,0,0,Spring
T2966,U132,2024-07-01,expense,others,4783.0,card,Ahmedabad,,2024,7,1,0,3,27,0,1,0,Summer
T2011,U106,2022-10-21,expense,food,7660.0,card,MUM,,2022,10,21,4,4,42,0,0,0,Fall
T7711,U143,2022-03-05,expense,others,3582.0,upi,DELHI,,2022,3,5,5,1,9,1,0,0,Spring
T3997,U014,2022-11-09,expense,utilities,9262.0,upi,,Gym membership,2022,11,9,2,4,45,0,0,0,Fall
T10039,U131,2023-03-16,expense,food,77.0,cash,JAI,,2023,3,16,3,1,11,0,0,0,Spring
T3791,U146,2023-10-10,expense,education,4995.0,cash,chennai,Doctor consultation,2023,10,10,1,4,41,0,0,0,Fall
T5806,U011,2022-03-22,expense,food,1844.0,cash,JAI,ATM withdrawal,2022,3,22,1,1,12,0,0,0,Spring
T12230,U022,2021-08-16,expense,others,539.0,upi,KOL,Gym membership,2021,8,16,0,3,33,0,0,0,Summer
T3373,U019,2022-10-02,expense,others,3929.0,upi,AHMEDABAD,...,2022,10,2,6,4,39,1,0,0,Fall
T3301,U144,2023-05-16,expense,others,8458.0,cash,CHE,Books,2023,5,16,1,2,20,0,0,0,Spring
T5622,U124,2022-04-28,income,income,24178.0,cash,LUC,Lunch,2022,4,28,3,2,17,0,0,0,Spring
T9085,U119,2022-05-29,expense,food,9879.0,card,jaipur,Coffee,2022,5,29,6,2,21,1,0,0,Spring
T8597,U067,2024-02-10,expense,others,2217.0,upi,chennai,misc,2024,2,10,5,1,6,1,0,0,Winter
T3597,U057,2023-02-04,expense,others,748.0,bank_transfer,kolkata,Petrol,2023,2,4,5,1,5,1,0,0,Winter
T7758,U068,2023-01-11,expense,food,2518.0,bank_transfer,,Shopping,2023,1,11,2,1,2,0,0,0,Winter
T11170,U114,2022-05-26,expense,food,589.0,upi,delhi,Gym membership,2022,5,26,3,2,21,0,0,0,Spring
T12962,U064,2023-08-29,expense,others,2258.0,card,MUM,asdfgh,2023,8,29,1,3,35,0,0,0,Summer
T13581,U110,2024-06-21,expense,utilities,1350.0,bank_transfer,Hyderabad,,2024,6,21,4,2,25,0,0,0,Summer
T1408,U099,2021-10-29,expense,rent,5721.0,unknown,Delhi,Lunch,2021,10,29,4,4,43,0,0,0,Fall
T12718,U083,2023-12-06,expense,travel,8434.0,cash,JAIPUR,Lunch,2023,12,6,2,4,49,0,0,0,Winter
T8862,U140,2021-05-28,expense,health,6652.0,cash,,misc,2021,5,28,4,2,21,0,0,0,Spring
T6306,U139,2022-07-16,expense,rent,5269.0,bank_transfer,jaipur,Gym membership,2022,7,16,5,3,28,1,0,0,Summer
T8094,U059,2021-02-16,expense,food,977.0,cash,KOL,misc,2021,2,16,1,1,7,0,0,0,Winter
T8005,U084,2024-04-17,expense,food,8284.0,unknown,AHMEDABAD,Coffee,2024,4,17,2,2,16,0,0,0,Spring
T9604,U006,2022-06-25,expense,food,1919.0,card,AHM,Online course,2022,6,25,5,2,25,1,0,0,Summer
T10847,U047,2023-12-10,expense,travel,7924.0,card,BANGALORE,...,2023,12,10,6,4,49,1,0,0,Winter
T8174,U127,2023-04-06,expense,food,3930.0,cash,jaipur,Restaurant dinner,2023,4,6,3,2,14,0,0,0,Spring
T12728,U108,2023-10-27,expense,others,3770.0,bank_transfer,ahmedabad,Restaurant dinner,2023,10,27,4,4,43,0,0,0,Fall
T4793,U073,2021-06-21,expense,travel,7485.0,bank_transfer,DELHI,,2021,6,21,0,2,25,0,0,0,Summer
T4371,U030,2024-04-30,expense,food,4897.0,bank_transfer,Chennai,,2024,4,30,1,2,18,0,0,1,Spring
T8058,U063,2022-02-27,expense,food,8769.0,bank_transfer,Ahmedabad,Movie tickets,2022,2,27,6,1,8,1,0,0,Winter
T7262,U098,2022-04-04,expense,others,6215.0,bank_transfer,ahmedabad,Electricity bill,2022,4,4,0,2,14,0,0,0,Spring
T0160,U078,2024-11-28,expense,savings,4166.0,unknown,BAN,Monthly rent payment,2024,11,28,3,4,48,0,0,0,Fall
T5693,U100,2021-10-31,expense,entertainment,6669.0,card,,xyz123,2021,10,31,6,4,43,1,0,1,Fall
T4384,U086,2024-02-07,expense,others,5322.0,bank_transfer,AHMEDABAD,xyz123,2024,2,7,2,1,6,0,0,0,Winter
T4657,U084,2024-12-17,expense,others,5700.0,bank_transfer,MUM,Doctor consultation,2024,12,17,1,4,51,0,0,0,Winter
T9957,U057,2024-10-03,expense,rent,2574.0,cash,chennai,Lunch,2024,10,3,3,4,40,0,0,0,Fall
T8286,U129,2022-05-06,expense,food,6547.0,bank_transfer,,,2022,5,6,4,2,18,0,0,0,Spring
T1525,U102,2024-11-04,expense,others,4938.0,bank_transfer,KOLKATA,Monthly rent payment,2024,11,4,0,4,45,0,0,0,Fall
T6168,U100,2024-09-25,expense,food,1594.0,bank_transfer,Mumbai,xyz123,2024,9,25,2,3,39,0,0,0,Fall
T4437,U023,2021-03-01,expense,rent,1992.0,cash,jaipur,Doctor consultation,2021,3,1,0,1,9,0,1,0,Spring
T2984,U079,2022-04-25,expense,others,2813.0,card,Bangalore,Gym membership,2022,4,25,0,2,17,0,0,0,Spring
T11541,U028,2024-06-19,expense,others,9732.0,upi,CHENNAI,Restaurant dinner,2024,6,19,2,2,25,0,0,0,Summer
T9963,U149,2022-05-22,expense,food,5199.0,cash,Delhi,,2022,5,22,6,2,20,1,0,0,Spring
T13896,U025,2023-05-22,expense,food,6054.0,upi,delhi,Grocery shopping,2023,5,22,0,2,21,0,0,0,Spring
T5433,U033,2022-09-05,expense,food,3579.0,bank_transfer,CHE,Movie tickets,2022,9,5,0,3,36,0,0,0,Fall
T12656,U027,2022-09-12,expense,others,15508.0,bank_transfer,PUN,misc,2022,9,12,0,3,37,0,0,0,Fall
T6932,U102,2022-10-28,expense,rent,16520.0,cash,Lucknow,Books,2022,10,28,4,4,43,0,0,0,Fall
T8078,U081,2023-11-16,expense,utilities,3351.0,card,jaipur,asdfgh,2023,11,16,3,4,46,0,0,0,Fall
T12280,U041,2021-09-09,expense,others,6480.0,upi,MUM,Coffee,2021,9,9,3,3,36,0,0,0,Fall
T8870,U101,2023-03-11,expense,others,9715.0,upi,jaipur,Internet bill,2023,3,11,5,1,10,1,0,0,Spring
T1562,U149,2023-11-22,expense,education,9476.0,bank_transfer,AHM,,2023,11,22,2,4,47,0,0,0,Fall
T4081,U144,2021-06-01,expense,rent,4927.0,card,hyderabad,Coffee,2021,6,1,1,2,22,0,1,0,Summer
T12101,U076,2022-10-04,expense,others,4786.0,upi,KOLKATA,Monthly rent payment,2022,10,4,1,4,40,0,0,0,Fall
T4005,U044,2024-09-01,expense,rent,15032.0,upi,ahmedabad,...,2024,9,1,6,3,35,1,1,0,Fall
T6200,U086,2024-10-27,expense,others,9188.0,bank_transfer,LUC,,2024,10,27,6,4,43,1,0,0,Fall
T5201,U136,2023-01-06,expense,rent,109.0,upi,,asdfgh,2023,1,6,4,1,1,0,0,0,Winter
T12733,U057,2021-04-06,expense,others,4051.0,card,Bangalore,Grocery shopping,2021,4,6,1,2,14,0,0,0,Spring
T1080,U141,2024-12-02,expense,others,8181.0,cash,MUM,EMI payment,2024,12,2,0,4,49,0,0,0,Winter
T4829,U104,2022-12-28,expense,others,1281.0,upi,MUMBAI,Internet bill,2022,12,28,2,4,52,0,0,0,Winter
T4000,U072,2024-10-19,expense,others,3494.0,bank_transfer,Mumbai,asdfgh,2024,10,19,5,4,42,1,0,0,Fall
T8835,U101,2024-04-08,expense,others,5590.0,upi,,asdfgh,2024,4,8,0,2,15,0,0,0,Spring
T6003,U123,2022-05-16,expense,rent,8478.0,upi,Chennai,,2022,5,16,0,2,20,0,0,0,Spring
T13385,U134,2021-11-27,expense,rent,1070.0,card,Bangalore,EMI payment,2021,11,27,5,4,47,1,0,0,Fall
T10135,U086,2023-04-04,expense,rent,8884.0,cash,Kolkata,EMI payment,2023,4,4,1,2,14,0,0,0,Spring
T13982,U075,2023-10-18,expense,investment,13975.0,upi,kolkata,Petrol,2023,10,18,2,4,42,0,0,0,Fall
T10418,U049,2023-10-21,expense,travel,6073.0,bank_transfer,CHENNAI,,2023,10,21,5,4,42,1,0,0,Fall
T2368,U064,2021-10-24,expense,food,2463.0,card,KOLKATA,,2021,10,24,6,4,42,1,0,0,Fall
T12969,U086,2022-09-16,expense,education,5980.0,bank_transfer,jaipur,Monthly rent payment,2022,9,16,4,3,37,0,0,0,Fall
T4157,U023,2023-11-10,income,income,14729.0,upi,LUCKNOW,Uber ride,2023,11,10,4,4,45,0,0,0,Fall
T1010,U054,2021-02-08,expense,food,6592.0,unknown,Hyderabad,Shopping,2021,2,8,0,1,6,0,0,0,Winter
T0762,U131,2024-08-16,expense,others,1329.0,cash,MUMBAI,misc,2024,8,16,4,3,33,0,0,0,Summer
T3564,U034,2024-11-23,expense,others,3990.0,bank_transfer,LUC,misc,2024,11,23,5,4,47,1,0,0,Fall
T4958,U009,2022-09-24,expense,others,5237.0,cash,kolkata,EMI payment,2022,9,24,5,3,38,1,0,0,Fall
T6208,U133,2024-03-04,expense,health,4062.0,unknown,ahmedabad,,2024,3,4,0,1,10,0,0,0,Spring
T1318,U119,2023-02-26,expense,rent,6178.0,card,KOL,...,2023,2,26,6,1,8,1,0,0,Winter
T0789,U087,2024-11-24,expense,food,6671.0,upi,ahmedabad,Shopping,2024,11,24,6,4,47,1,0,0,Fall
T6297,U095,2024-03-30,expense,food,9191.0,bank_transfer,KOLKATA,Doctor consultation,2024,3,30,5,1,13,1,0,0,Spring
T2728,U033,2023-02-01,expense,rent,4177.0,upi,KOLKATA,xyz123,2023,2,1,2,1,5,0,1,0,Winter
T11406,U086,2022-04-13,expense,travel,8209.0,card,Jaipur,Movie tickets,2022,4,13,2,2,15,0,0,0,Spring
T11093,U011,2022-05-02,expense,utilities,1587.0,card,ahmedabad,,2022,5,2,0,2,18,0,0,0,Spring
T8230,U052,2024-07-21,expense,others,5134.0,bank_transfer,Ahmedabad,EMI payment,2024,7,21,6,3,29,1,0,0,Summer
T2723,U063,2023-03-04,expense,food,3607.0,unknown,BANGALORE,misc,2023,3,4,5,1,9,1,0,0,Spring
T11030,U038,2023-05-14,expense,others,3697.0,upi,JAIPUR,xyz123,2023,5,14,6,2,19,1,0,0,Spring
T1046,U104,2024-05-06,expense,others,1690.0,bank_transfer,KOLKATA,...,2024,5,6,0,2,19,0,0,0,Spring
T12279,U098,2021-11-17,expense,others,5545.0,cash,hyderabad,,2021,11,17,2,4,46,0,0,0,Fall
T13176,U144,2023-12-30,expense,others,8415.0,bank_transfer,HYD,Books,2023,12,30,5,4,52,1,0,0,Winter
T1254,U117,2023-04-13,expense,others,9573.0,cash,BAN,Medicine,2023,4,13,3,2,15,0,0,0,Spring
T8815,U050,2023-11-29,expense,food,8003.0,cash,Ahmedabad,Medicine,2023,11,29,2,4,48,0,0,0,Fall
T9935,U145,2022-11-22,expense,food,2380.0,bank_transfer,JAI,Uber ride,2022,11,22,1,4,47,0,0,0,Fall
T9355,U096,2021-01-27,expense,food,921.0,card,delhi,,2021,1,27,2,1,4,0,0,0,Winter
T0224,U146,2024-08-31,expense,rent,29663.0,upi,LUCKNOW,Grocery shopping,2024,8,31,5,3,35,1,0,1,Summer
T5758,U049,2023-04-08,expense,others,21771.0,upi,chennai,,2023,4,8,5,2,14,1,0,0,Spring
T3432,U119,2023-12-11,expense,entertainment,1042.0,upi,,Grocery shopping,2023,12,11,0,4,50,0,0,0,Winter
T2681,U108,2021-02-06,expense,others,3822.0,bank_transfer,CHE,misc,2021,2,6,5,1,5,1,0,0,Winter
T4403,U017,2024-01-24,expense,food,907.0,card,kolkata,Monthly rent payment,2024,1,24,2,1,4,0,0,0,Winter
T6287,U003,2022-10-14,expense,others,2121.0,card,mumbai,Petrol,2022,10,14,4,4,41,0,0,0,Fall
T3813,U042,2022-02-28,expense,utilities,2553.0,bank_transfer,chennai,Shopping,2022,2,28,0,1,9,0,0,1,Winter
T6096,U125,2021-12-06,expense,entertainment,9594.0,bank_transfer,Lucknow,Movie tickets,2021,12,6,0,4,49,0,0,0,Winter
T8690,U015,2024-04-19,expense,food,5990.0,bank_transfer,kolkata,Monthly rent payment,2024,4,19,4,2,16,0,0,0,Spring
T6173,U023,2022-01-16,expense,food,3194.0,upi,KOL,,2022,1,16,6,1,2,1,0,0,Winter
T4790,U096,2021-10-16,expense,food,2142.0,card,Mumbai,Coffee,2021,10,16,5,4,41,1,0,0,Fall
T0607,U144,2022-08-06,expense,travel,6549.0,bank_transfer,mumbai,test,2022,8,6,5,3,31,1,0,0,Summer
T10161,U049,2023-03-13,expense,travel,1798.0,card,Kolkata,Coffee,2023,3,13,0,1,11,0,0,0,Spring
T12738,U135,2023-11-13,expense,others,3038.0,unknown,Bangalore,Medicine,2023,11,13,0,4,46,0,0,0,Fall
T4713,U004,2023-05-02,expense,travel,6116.0,upi,Chennai,Coffee,2023,5,2,1,2,18,0,0,0,Spring
T6060,U072,2022-11-24,expense,food,5467.0,upi,,Internet bill,2022,11,24,3,4,47,0,0,0,Fall
T3797,U086,2024-12-27,expense,food,894.0,upi,MUMBAI,Uber ride,2024,12,27,4,4,52,0,0,0,Winter
T8277,U043,2023-02-07,expense,others,723.0,cash,Ahmedabad,asdfgh,2023,2,7,1,1,6,0,0,0,Winter
T4318,U049,2021-12-06,expense,others,6437.0,card,LUCKNOW,,2021,12,6,0,4,49,0,0,0,Winter
T11228,U093,2022-04-25,expense,others,12545.0,bank_transfer,pune,xyz123,2022,4,25,0,2,17,0,0,0,Spring
T9700,U075,2021-03-24,expense,others,3210.0,card,LUC,Coffee,2021,3,24,2,1,12,0,0,0,Spring
T1447,U081,2021-07-20,expense,food,3972.0,bank_transfer,CHE,,2021,7,20,1,3,29,0,0,0,Summer
T7891,U090,2021-03-20,expense,health,1383.0,bank_transfer,,Doctor consultation,2021,3,20,5,1,11,1,0,0,Spring
T10600,U024,2021-11-28,expense,others,5992.0,bank_transfer,Bangalore,Grocery shopping,2021,11,28,6,4,47,1,0,0,Fall
T5565,U020,2024-01-13,expense,others,9464.0,cash,BANGALORE,Monthly rent payment,2024,1,13,5,1,2,1,0,0,Winter
T7432,U080,2022-05-09,expense,travel,9817.0,card,Kolkata,,2022,5,9,0,2,19,0,0,0,Spring
T12845,U136,2024-06-16,expense,education,4444.0,card,delhi,Uber ride,2024,6,16,6,2,24,1,0,0,Summer
T13672,U051,2022-02-15,expense,savings,8933.0,card,DEL,Shopping,2022,2,15,1,1,7,0,0,0,Winter
T2040,U033,2023-10-06,expense,food,5655.0,upi,KOLKATA,EMI payment,2023,10,6,4,4,40,0,0,0,Fall
T1950,U041,2021-02-07,expense,rent,5090.0,upi,CHENNAI,,2021,2,7,6,1,5,1,0,0,Winter
T6274,U029,2024-11-10,expense,investment,22362.0,card,DEL,,2024,11,10,6,4,45,1,0,0,Fall
T10900,U004,2022-02-03,expense,education,3276.0,cash,MUMBAI,Doctor consultation,2022,2,3,3,1,5,0,0,0,Winter
T7922,U012,2022-09-23,expense,entertainment,3512.0,bank_transfer,Bangalore,Petrol,2022,9,23,4,3,38,0,0,0,Fall
T4708,U039,2021-09-17,expense,others,8586.0,upi,AHM,Restaurant dinner,2021,9,17,4,3,37,0,0,0,Fall
T4198,U060,2024-02-27,expense,travel,1272.0,bank_transfer,Jaipur,Electricity bill,2024,2,27,1,1,9,0,0,0,Winter
T6452,U088,2024-09-24,expense,rent,16713.0,cash,CHENNAI,,2024,9,24,1,3,39,0,0,0,Fall
T8144,U097,2023-09-30,expense,others,6960.0,upi,chennai,EMI payment,2023,9,30,5,3,39,1,0,1,Fall
T9650,U131,2021-11-19,expense,others,772.0,unknown,delhi,!!!,2021,11,19,4,4,46,0,0,0,Fall
T7742,U102,2021-02-17,expense,food,2504.0,card,Delhi,Petrol,2021,2,17,2,1,7,0,0,0,Winter
T3815,U128,2021-02-03,expense,others,5987.0,cash,DELHI,,2021,2,3,2,1,5,0,0,0,Winter
T10117,U033,2024-09-29,expense,others,238.0,cash,kolkata,,2024,9,29,6,3,39,1,0,0,Fall
T13130,U021,2023-01-25,expense,others,2193.0,card,HYDERABAD,Movie tickets,2023,1,25,2,1,4,0,0,0,Winter
T6689,U052,2022-12-26,expense,others,7249.0,cash,AHMEDABAD,Petrol,2022,12,26,0,4,52,0,0,0,Winter
T7476,U054,2021-07-29,expense,others,1485.0,bank_transfer,DEL,,2021,7,29,3,3,30,0,0,0,Summer
T12894,U044,2024-10-12,expense,entertainment,8933.0,bank_transfer,lucknow,Restaurant dinner,2024,10,12,5,4,41,1,0,0,Fall
T8285,U048,2023-04-21,expense,others,4432.0,upi,hyderabad,Medicine,2023,4,21,4,2,16,0,0,0,Spring
T2285,U074,2021-05-01,expense,travel,3599.0,cash,LUCKNOW,Grocery shopping,2021,5,1,5,2,17,1,1,0,Spring
T9988,U098,2024-11-02,expense,education,3255.0,card,Hyderabad,Uber ride,2024,11,2,5,4,44,1,0,0,Fall
T6893,U145,2022-09-15,expense,utilities,4499.0,bank_transfer,CHE,Electricity bill,2022,9,15,3,3,37,0,0,0,Fall
T6328,U103,2024-09-30,expense,others,9236.0,bank_transfer,Lucknow,...,2024,9,30,0,3,40,0,0,1,Fall
T5907,U026,2022-06-02,expense,others,1582.0,cash,delhi,Monthly rent payment,2022,6,2,3,2,22,0,0,0,Summer
T4316,U049,2024-12-15,expense,others,1114.0,bank_transfer,lucknow,EMI payment,2024,12,15,6,4,50,1,0,0,Winter
T12174,U147,2024-06-07,expense,utilities,806.0,cash,KOLKATA,Medicine,2024,6,7,4,2,23,0,0,0,Summer
T1470,U087,2024-10-25,expense,others,6329.0,bank_transfer,LUCKNOW,Train ticket,2024,10,25,4,4,43,0,0,0,Fall
T9820,U078,2021-01-07,expense,travel,1528.0,upi,Mumbai,...,2021,1,7,3,1,1,0,0,0,Winter
T11980,U053,2024-09-04,expense,travel,9053.0,bank_transfer,Bangalore,Petrol,2024,9,4,2,3,36,0,0,0,Fall
T3139,U001,2024-11-24,expense,food,920.0,bank_transfer,hyderabad,Train ticket,2024,11,24,6,4,47,1,0,0,Fall
T0089,U061,2021-02-23,expense,education,1512.0,bank_transfer,PUNE,Doctor consultation,2021,2,23,1,1,8,0,0,0,Winter
T9639,U089,2023-04-06,expense,food,1168.0,upi,DEL,Grocery shopping,2023,4,6,3,2,14,0,0,0,Spring
T3589,U060,2021-09-07,expense,health,355.0,bank_transfer,Pune,ATM withdrawal,2021,9,7,1,3,36,0,0,0,Fall
T3288,U149,2023-10-17,expense,others,18129.0,bank_transfer,Pune,...,2023,10,17,1,4,42,0,0,0,Fall
T11774,U127,2021-05-20,expense,others,22805.0,upi,BANGALORE,Petrol,2021,5,20,3,2,20,0,0,0,Spring
T2504,U064,2023-09-07,expense,investment,28100.0,bank_transfer,Bangalore,...,2023,9,7,3,3,36,0,0,0,Fall
T10284,U089,2021-06-04,expense,rent,3987.0,unknown,AHMEDABAD,Doctor consultation,2021,6,4,4,2,22,0,0,0,Summer
T5450,U127,2023-10-10,expense,health,4852.0,cash,,Monthly rent payment,2023,10,10,1,4,41,0,0,0,Fall
T4549,U127,2022-01-05,expense,others,7897.0,bank_transfer,JAIPUR,,2022,1,5,2,1,1,0,0,0,Winter
T6675,U039,2023-08-22,expense,utilities,9061.0,card,HYD,Electricity bill,2023,8,22,1,3,34,0,0,0,Summer
T12152,U078,2023-01-08,expense,others,5240.0,cash,DEL,,2023,1,8,6,1,1,1,0,0,Winter
T6103,U112,2021-11-14,expense,entertainment,895.0,cash,AHMEDABAD,Uber ride,2021,11,14,6,4,45,1,0,0,Fall
T6445,U079,2023-12-08,expense,food,2144.0,card,,Doctor consultation,2023,12,8,4,4,49,0,0,0,Winter
T1054,U079,2022-04-17,expense,others,8765.0,bank_transfer,KOL,,2022,4,17,6,2,15,1,0,0,Spring
T4162,U127,2021-12-27,expense,health,445.0,upi,AHM,xyz123,2021,12,27,0,4,52,0,0,0,Winter
T7614,U132,2024-10-24,expense,others,1777.0,unknown,Kolkata,Monthly rent payment,2024,10,24,3,4,43,0,0,0,Fall
T11212,U010,2024-05-12,expense,food,8293.0,bank_transfer,delhi,Coffee,2024,5,12,6,2,19,1,0,0,Spring
T9451,U125,2023-11-13,expense,others,3209.0,cash,HYD,Train ticket,2023,11,13,0,4,46,0,0,0,Fall
T11461,U070,2022-04-24,expense,travel,3370.0,card,Kolkata,Train ticket,2022,4,24,6,2,16,1,0,0,Spring
T5073,U142,2022-05-31,expense,utilities,649.0,bank_transfer,hyderabad,Shopping,2022,5,31,1,2,22,0,0,1,Spring
T0590,U144,2023-01-12,expense,others,2152.0,card,KOLKATA,,2023,1,12,3,1,2,0,0,0,Winter
T6333,U079,2023-08-20,expense,rent,1404.0,card,AHMEDABAD,Monthly rent payment,2023,8,20,6,3,33,1,0,0,Summer
T6033,U013,2024-08-26,expense,rent,7443.0,cash,Bangalore,,2024,8,26,0,3,35,0,0,0,Summer
T11585,U143,2024-03-25,expense,others,4490.0,card,Pune,test,2024,3,25,0,1,13,0,0,0,Spring
T12382,U146,2023-04-03,expense,others,3047.0,unknown,PUN,Online course,2023,4,3,0,2,14,0,0,0,Spring
T7017,U038,2021-01-07,income,income,13463.0,card,KOLKATA,Movie tickets,2021,1,7,3,1,1,0,0,0,Winter
T2092,U028,2024-01-31,expense,others,6798.0,cash,CHENNAI,!!!,2024,1,31,2,1,5,0,0,1,Winter
T5243,U027,2024-04-15,expense,others,9363.0,bank_transfer,,,2024,4,15,0,2,16,0,0,0,Spring
T1009,U022,2024-01-16,expense,others,3387.0,card,KOLKATA,Train ticket,2024,1,16,1,1,3,0,0,0,Winter
T1913,U113,2022-10-24,expense,others,25499.0,cash,DEL,Coffee,2022,10,24,0,4,43,0,0,0,Fall
T10640,U031,2024-07-25,expense,others,3990.0,bank_transfer,Hyderabad,!!!,2024,7,25,3,3,30,0,0,0,Summer
T3058,U004,2023-02-05,expense,others,3460.0,upi,hyderabad,Books,2023,2,5,6,1,5,1,0,0,Winter
T8291,U039,2022-09-06,expense,others,7776.0,unknown,AHM,,2022,9,6,1,3,36,0,0,0,Fall
T8290,U071,2022-10-02,expense,food,1220.0,card,CHENNAI,,2022,10,2,6,4,39,1,0,0,Fall
T3102,U135,2021-02-07,expense,utilities,936.0,upi,,Books,2021,2,7,6,1,5,1,0,0,Winter
T6809,U056,2024-08-29,expense,others,738.0,cash,DEL,xyz123,2024,8,29,3,3,35,0,0,0,Summer
T10142,U105,2023-10-07,expense,others,9801.0,card,Bangalore,Train ticket,2023,10,7,5,4,40,1,0,0,Fall
T7800,U023,2022-06-06,expense,food,7517.0,upi,Mumbai,,2022,6,6,0,2,23,0,0,0,Summer
T0573,U025,2021-10-15,expense,travel,5682.0,bank_transfer,Lucknow,,2021,10,15,4,4,41,0,0,0,Fall
T3772,U056,2021-10-31,expense,food,9998.0,upi,,Doctor consultation,2021,10,31,6,4,43,1,0,1,Fall
T8560,U023,2023-04-02,expense,health,2143.0,card,delhi,asdfgh,2023,4,2,6,2,13,1,0,0,Spring
T9389,U059,2023-05-12,expense,others,1304.0,upi,ahmedabad,Uber ride,2023,5,12,4,2,19,0,0,0,Spring
T8708,U147,2023-06-26,expense,food,7902.0,cash,DELHI,ATM withdrawal,2023,6,26,0,2,26,0,0,0,Summer
T0458,U021,2022-01-22,expense,others,8835.0,bank_transfer,Lucknow,,2022,1,22,5,1,3,1,0,0,Winter
T5932,U022,2022-10-25,expense,rent,2363.0,cash,PUNE,Internet bill,2022,10,25,1,4,43,0,0,0,Fall
T9780,U012,2021-04-04,expense,travel,4430.0,upi,JAI,Books,2021,4,4,6,2,13,1,0,0,Spring
T11347,U010,2023-10-30,expense,food,555.0,bank_transfer,BANGALORE,Monthly rent payment,2023,10,30,0,4,44,0,0,0,Fall
T13326,U124,2024-08-02,expense,others,4735.0,card,CHENNAI,test,2024,8,2,4,3,31,0,0,0,Summer
T9487,U016,2023-06-08,expense,others,9895.0,bank_transfer,chennai,ATM withdrawal,2023,6,8,3,2,23,0,0,0,Summer
T4841,U064,2023-11-30,expense,travel,9629.0,cash,MUM,Internet bill,2023,11,30,3,4,48,0,0,1,Fall
T11827,U147,2023-01-05,expense,food,4868.0,bank_transfer,Jaipur,!!!,2023,1,5,3,1,1,0,0,0,Winter
T8740,U027,2023-06-17,expense,others,9028.0,bank_transfer,LUCKNOW,xyz123,2023,6,17,5,2,24,1,0,0,Summer
T10561,U138,2022-09-22,expense,rent,1413.0,bank_transfer,PUNE,Fixed deposit,2022,9,22,3,3,38,0,0,0,Fall
T13052,U144,2021-07-29,expense,others,23259.0,upi,pune,!!!,2021,7,29,3,3,30,0,0,0,Summer
T5239,U031,2024-07-02,expense,others,9427.0,card,,Grocery shopping,2024,7,2,1,3,27,0,0,0,Summer
T9855,U067,2022-06-05,expense,others,0.0,upi,KOLKATA,Train ticket,2022,6,5,6,2,22,1,0,0,Summer
T13578,U022,2021-10-10,expense,others,8195.0,upi,Chennai,,2021,10,10,6,4,40,1,0,0,Fall
T0912,U055,2021-08-20,expense,travel,9925.0,card,chennai,,2021,8,20,4,3,33,0,0,0,Summer
T10394,U034,2023-05-11,expense,others,4420.0,bank_transfer,PUNE,,2023,5,11,3,2,19,0,0,0,Spring
T7059,U056,2021-02-10,expense,travel,9001.0,bank_transfer,AHM,Grocery shopping,2021,2,10,2,1,6,0,0,0,Winter
T10649,U129,2023-06-24,expense,food,2719.0,bank_transfer,BANGALORE,Petrol,2023,6,24,5,2,25,1,0,0,Summer
T9780,U094,2022-08-21,expense,rent,8305.0,upi,Ahmedabad,Movie tickets,2022,8,21,6,3,33,1,0,0,Summer
T8194,U052,2021-12-23,expense,food,6694.0,bank_transfer,delhi,...,2021,12,23,3,4,51,0,0,0,Winter
T0145,U020,2022-04-09,expense,others,2075.0,cash,DELHI,Movie tickets,2022,4,9,5,2,14,1,0,0,Spring
T8649,U018,2021-03-16,expense,food,8067.0,unknown,HYDERABAD,...,2021,3,16,1,1,11,0,0,0,Spring
T3317,U068,2023-01-31,expense,food,8904.0,card,ahmedabad,Restaurant dinner,2023,1,31,1,1,5,0,0,1,Winter
T6326,U109,2021-07-29,expense,others,7173.0,bank_transfer,BAN,Doctor consultation,2021,7,29,3,3,30,0,0,0,Summer
T8591,U067,2023-05-06,expense,others,5205.0,card,,,2023,5,6,5,2,18,1,0,0,Spring
T7300,U116,2021-01-23,expense,others,1735.0,upi,DELHI,...,2021,1,23,5,1,3,1,0,0,Winter
T7690,U138,2023-08-06,expense,food,156.0,cash,delhi,EMI payment,2023,8,6,6,3,31,1,0,0,Summer
T4019,U037,2023-03-31,expense,others,1334.0,cash,pune,Gym membership,2023,3,31,4,1,13,0,0,1,Spring
T5088,U040,2021-05-04,expense,utilities,3243.0,bank_transfer,PUNE,Lunch,2021,5,4,1,2,18,0,0,0,Spring
T3746,U052,2021-02-03,expense,utilities,7023.0,bank_transfer,CHENNAI,Grocery shopping,2021,2,3,2,1,5,0,0,0,Winter
