transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T1700,U067,2022-03-18,Expense,Others,6000.0,Card,pune,test
T1545,U081,2021-05-19,Expense,Travel,1498.0,Bank Transfer,Unknown,Shopping
T0995,U088,2022-07-11,Income,Others,52079.0,Card,Mumbai,Fixed deposit
T12322,U027,2022-10-07,Expense,Education,423.0,Card,lucknow,ATM withdrawal
T3370,U013,2024-08-02,Expense,Rent,40988.0,UPI,AHM,Doctor consultation
T9982,U041,2024-05-29,Expense,Education,1446.0,Unknown,DEL,ATM withdrawal
T5538,U007,2023-08-10,Income,Bonus,63645.0,Unknown,KOL,Movie tickets
T7437,U130,2022-12-29,Expense,Food,9752.0,Unknown,Ahmedabad,asdfgh
T2931,U046,2022-06-17,Expense,Rent,999999.0,Bank Transfer,BANGALORE,Train ticket
T3266,U113,2024-10-23,Expense,Travel,592.0,UPI,PUN,No notes
T0237,U132,2024-01-07,Expense,Food,4085.0,Bank Transfer,AHMEDABAD,Restaurant dinner
T7360,U002,2022-11-05,Expense,Food,7063.0,Card,Unknown,No notes
T2224,U081,2021-09-25,Expense,Food,3335.0,Cash,HYD,test
T6698,U117,2023-04-20,Expense,Food,9476.0,Card,AHMEDABAD,Electricity bill
T7972,U107,2022-07-26,Expense,Education,4921.0,Unknown,BAN,test
T0431,U150,2022-03-01,Expense,Rent,7063.0,UPI,Bangalore,Online course
T12526,U020,2023-04-13,Expense,Health,6022.0,Bank Transfer,HYD,Fixed deposit
T5126,U099,2023-06-03,Expense,Education,3827.0,Cash,KOL,asdfgh
T11948,U084,2023-04-26,Expense,Rent,47325.0,UPI,Chennai,Restaurant dinner
T0303,U021,2024-06-03,Expense,Education,8934.0,UPI,Jaipur,No notes
T4408,U090,2023-04-30,Expense,Utilities,314.0,Card,Delhi,!!!
T8565,U066,2021-07-11,Expense,Entertainment,3384.0,Card,CHE,No notes
T10485,U149,2023-08-11,Expense,Education,9407.0,Cash,Bangalore,Internet bill
T4247,U118,2021-08-12,Expense,Food,1582.0,Cash,LUCKNOW,No notes
T3496,U139,2021-07-23,Expense,Food,4399.0,Bank Transfer,MUM,!!!
T6389,U055,2024-12-30,Expense,Education,6968.0,Unknown,BANGALORE,Shopping
T9875,U130,2021-09-28,Expense,Rent,8910.0,Card,Unknown,Fixed deposit
T8658,U036,2024-12-26,Expense,Rent,2265.0,Card,HYDERABAD,Petrol
T8312,U079,2023-10-26,Expense,Utilities,9365.0,Cash,Pune,Internet bill
T12616,U086,2024-03-31,Expense,Food,2034.0,Bank Transfer,kolkata,Train ticket
T7045,U022,2023-10-21,Expense,Utilities,384.0,Card,BANGALORE,ATM withdrawal
T8215,U115,2024-09-16,Expense,Food,9138.0,Card,LUCKNOW,EMI payment
T3418,U052,2023-11-13,Expense,Utilities,2617.0,Cash,BANGALORE,Petrol
T12084,U021,2022-10-11,Income,Others,46727.0,Bank Transfer,Kolkata,Petrol
T8761,U002,2023-09-05,Expense,Utilities,5085.0,Cash,Lucknow,No notes
T12977,U084,2021-03-14,Expense,Entertainment,367.0,Bank Transfer,CHENNAI,Coffee
T10660,U081,2021-08-12,Expense,Health,2527.0,Card,mumbai,Internet bill
T8760,U020,2024-12-05,Expense,Travel,2329.0,UPI,HYD,EMI payment
T12747,U066,2022-07-05,Income,Salary,13928.0,Card,Mumbai,Books
T11371,U092,2023-01-01,Expense,Travel,1267.0,UPI,JAI,Fixed deposit
T11762,U002,2024-09-21,Expense,Travel,7550.0,UPI,HYD,Train ticket
T5279,U135,2021-06-29,Expense,Rent,19022.0,UPI,Bangalore,Online course
T7650,U117,2023-01-27,Expense,Food,2779.0,UPI,ahmedabad,Electricity bill
T10803,U109,2023-06-14,Income,Bonus,12315.0,Card,Unknown,Gym membership
T4767,U045,2024-03-14,Expense,Food,2913.0,Bank Transfer,HYD,!!!
T2477,U121,2024-09-28,Expense,Rent,30637.0,Card,KOLKATA,Petrol
T11048,U112,2023-07-08,Expense,Travel,1537.0,Cash,Hyderabad,No notes
T11688,U090,2022-05-17,Expense,Rent,6365.0,Card,AHMEDABAD,Fixed deposit
T0649,U052,2021-06-16,Expense,Food,3918.0,Card,AHM,Train ticket
T5905,U123,2024-08-05,Expense,Entertainment,974.0,UPI,lucknow,No notes
T5703,U055,2023-11-09,Expense,Food,7845.0,Cash,lucknow,Lunch
T12013,U091,2021-08-20,Expense,Education,4398.0,Card,AHMEDABAD,xyz123
T5182,U056,2021-04-16,Expense,Savings,7320.0,Bank Transfer,MUMBAI,ATM withdrawal
T12874,U124,2023-02-15,Expense,Entertainment,5791.0,Unknown,CHENNAI,EMI payment
T11068,U092,2024-02-07,Expense,Entertainment,9937.0,Cash,Hyderabad,Online course
T4183,U021,2021-10-05,Expense,Rent,2548.0,UPI,BAN,...
T10379,U040,2024-12-21,Expense,Utilities,6183.0,Cash,Delhi,Electricity bill
T12946,U080,2023-03-14,Expense,Utilities,419.0,UPI,CHENNAI,EMI payment
T4909,U025,2022-10-13,Expense,Rent,4971.0,Cash,kolkata,Lunch
T1880,U039,2024-10-06,Expense,Entertainment,5107.0,Cash,lucknow,No notes
T11756,U026,2023-10-22,Expense,Food,1532.0,Card,CHE,No notes
T12784,U117,2021-09-21,Expense,Entertainment,8083.0,Bank Transfer,Jaipur,Online course
T9873,U122,2024-01-21,Expense,Food,5182.0,Bank Transfer,Unknown,EMI payment
T1041,U078,2023-06-16,Expense,Travel,9853.0,UPI,Delhi,Medicine
T6351,U098,2023-02-18,Expense,Food,2673.0,UPI,Jaipur,Monthly rent payment
T4674,U120,2023-03-14,Expense,Rent,7073.0,Cash,bangalore,No notes
T3757,U009,2023-10-01,Expense,Rent,7602.0,Bank Transfer,delhi,Gym membership
T9503,U025,2022-03-28,Expense,Food,4633.0,Bank Transfer,Unknown,Fixed deposit
T5897,U068,2022-10-27,Expense,Travel,6703.0,Card,Chennai,test
T4733,U063,2021-01-19,Expense,Others,7401.0,Cash,DELHI,No notes
T5143,U031,2021-04-20,Income,Investment,48926.0,Card,Delhi,No notes
T5965,U072,2024-11-08,Expense,Travel,2009.0,Card,jaipur,misc
T4035,U088,2024-10-18,Expense,Food,7355.0,UPI,DEL,No notes
T13048,U119,2023-08-18,Expense,Food,951.0,Bank Transfer,Chennai,test
T10808,U064,2021-08-20,Expense,Travel,6878.0,Card,DELHI,No notes
T6265,U088,2024-12-23,Expense,Rent,28798.0,UPI,DEL,Coffee
T5413,U024,2024-12-11,Expense,Rent,9497.0,UPI,AHMEDABAD,test
T13507,U083,2022-08-20,Expense,Utilities,7665.0,Cash,Bangalore,Internet bill
T1021,U117,2021-02-13,Expense,Utilities,5351.0,Bank Transfer,Mumbai,Medicine
T13408,U061,2024-09-15,Expense,Rent,37160.0,Card,Lucknow,No notes
T0284,U127,2024-04-20,Expense,Rent,21037.0,Card,MUM,No notes
T13160,U089,2024-05-28,Income,Investment,71268.0,Cash,HYD,Monthly rent payment
T3775,U118,2021-11-08,Expense,Entertainment,690.0,Bank Transfer,DELHI,Petrol
T10274,U111,2022-03-17,Expense,Travel,7111.0,Cash,Delhi,EMI payment
T2190,U101,2023-12-29,Expense,Food,2853.0,Card,Mumbai,Uber ride
T2513,U027,2022-08-15,Expense,Utilities,2650.0,UPI,Bangalore,Shopping
T6621,U025,2022-12-29,Expense,Entertainment,2292.0,Cash,Ahmedabad,No notes
T11660,U009,2023-11-28,Expense,Food,4374.0,UPI,Bangalore,Doctor consultation
T2030,U091,2021-09-03,Expense,Education,4776.0,UPI,Lucknow,test
T1451,U040,2021-02-21,Income,Others,44657.0,Card,jaipur,xyz123
T10830,U107,2024-03-21,Expense,Utilities,9814.0,Cash,LUCKNOW,No notes
T13929,U090,2022-11-26,Expense,Rent,6677.0,Bank Transfer,Ahmedabad,Uber ride
T9131,U009,2021-05-14,Expense,Food,9023.0,UPI,KOLKATA,Doctor consultation
T13122,U138,2022-10-23,Expense,Food,2627.0,Cash,lucknow,Medicine
T1232,U103,2022-05-03,Expense,Entertainment,5567.0,Cash,JAIPUR,xyz123
T0957,U004,2024-03-31,Expense,Travel,7119.0,UPI,Unknown,Movie tickets
T3366,U133,2023-04-23,Expense,Rent,7647.0,UPI,CHE,test
T4475,U139,2023-05-17,Expense,Food,4373.0,Card,Unknown,asdfgh
T5288,U123,2022-04-24,Expense,Travel,9850.0,Card,PUN,EMI payment
T11026,U040,2024-11-21,Expense,Education,8525.0,UPI,Unknown,Movie tickets
T0889,U023,2023-02-23,Expense,Food,311.0,Bank Transfer,LUC,Books
T4932,U113,2021-04-02,Expense,Rent,9098.0,Bank Transfer,pune,Lunch
T5158,U021,2022-08-04,Expense,Food,8183.0,Card,Chennai,Internet bill
T2473,U102,2024-01-23,Expense,Savings,6543.0,Card,BAN,Fixed deposit
T3766,U077,2024-05-22,Expense,Rent,1215.0,Card,MUM,...
T8101,U059,2021-07-21,Expense,Rent,3888.0,Cash,KOLKATA,No notes
T9118,U142,2022-07-28,Expense,Food,2130.0,Card,LUCKNOW,No notes
T12176,U130,2023-12-17,Expense,Food,6016.0,Bank Transfer,Chennai,No notes
T7405,U092,2022-11-16,Expense,Rent,8481.0,Unknown,AHMEDABAD,asdfgh
T2770,U001,2024-02-11,Income,Salary,49068.0,Cash,mumbai,Lunch
T7663,U062,2023-12-15,Expense,Food,7971.0,Bank Transfer,BANGALORE,No notes
T3456,U005,2023-05-16,Expense,Utilities,580.0,Cash,JAI,misc
T11581,U141,2021-07-17,Expense,Food,306.0,Bank Transfer,PUN,Gym membership
T2672,U072,2021-09-04,Expense,Food,5083.0,UPI,Delhi,Train ticket
T3796,U131,2022-04-29,Expense,Rent,5189.0,UPI,bangalore,test
T1796,U103,2022-12-11,Expense,Rent,1258.0,UPI,Kolkata,Lunch
T0392,U076,2023-03-11,Expense,Food,3919.0,UPI,Bangalore,Train ticket
T3934,U070,2024-02-15,Expense,Utilities,114.0,Cash,ahmedabad,Train ticket
T11730,U128,2023-02-11,Expense,Food,3287.0,Cash,chennai,ATM withdrawal
T3124,U081,2021-02-14,Expense,Travel,8513.0,UPI,Jaipur,Online course
T7590,U070,2024-01-17,Expense,Travel,1134.0,Unknown,jaipur,No notes
T13398,U059,2022-12-25,Expense,Rent,5725.0,Card,DELHI,Coffee
T8678,U055,2021-06-11,Expense,Food,4996.0,Bank Transfer,pune,misc
T6073,U104,2023-11-27,Expense,Food,79.0,UPI,bangalore,asdfgh
T6925,U077,2021-01-06,Income,Bonus,49741.0,Card,kolkata,Gym membership
T12378,U134,2023-09-13,Expense,Rent,12302.0,Cash,Jaipur,ATM withdrawal
T3783,U020,2023-12-16,Expense,Travel,5857.0,Card,Pune,Movie tickets
T6673,U031,2022-04-08,Expense,Travel,1226.0,UPI,DELHI,Fixed deposit
T11158,U127,2024-03-11,Income,Bonus,37975.0,Card,DEL,...
T8984,U073,2022-09-22,Expense,Rent,29405.0,Bank Transfer,ahmedabad,Electricity bill
T2608,U084,2023-03-17,Expense,Food,3746.0,UPI,MUM,Books
T2574,U089,2022-12-15,Expense,Travel,9113.0,Card,MUMBAI,Doctor consultation
T5882,U139,2021-01-17,Income,Bonus,37741.0,UPI,Bangalore,Monthly rent payment
T7103,U020,2021-12-17,Expense,Rent,26210.0,Card,KOLKATA,Grocery shopping
T0211,U082,2022-01-12,Expense,Entertainment,3724.0,UPI,LUC,No notes
T3215,U126,2024-01-01,Expense,Education,4235.0,UPI,Pune,No notes
T13776,U131,2024-11-12,Income,Bonus,17251.0,UPI,Unknown,asdfgh
T6641,U110,2022-05-28,Expense,Entertainment,3030.0,UPI,chennai,Fixed deposit
T7307,U074,2023-01-02,Expense,Travel,8150.0,UPI,Unknown,Coffee
T8000,U140,2022-02-13,Expense,Travel,7282.0,UPI,lucknow,No notes
T5116,U083,2024-08-06,Expense,Rent,9055.0,UPI,ahmedabad,Restaurant dinner
T3219,U128,2021-02-03,Expense,Utilities,1095.0,Cash,Bangalore,Coffee
T11879,U134,2021-10-26,Expense,Rent,8046.0,Bank Transfer,LUC,Restaurant dinner
T11466,U112,2021-12-26,Expense,Rent,999999.0,Bank Transfer,delhi,Monthly rent payment
T2909,U087,2024-11-03,Expense,Education,7718.0,Bank Transfer,chennai,Online course
T8935,U061,2024-01-06,Income,Bonus,42468.0,Bank Transfer,Unknown,Lunch
T13483,U104,2022-06-03,Income,Investment,72645.0,Card,Hyderabad,Restaurant dinner
T0468,U030,2021-08-17,Expense,Utilities,2187.0,Cash,Unknown,xyz123
T9499,U053,2023-07-23,Expense,Entertainment,3574.0,Cash,lucknow,misc
T7361,U059,2022-05-23,Expense,Rent,9302.0,Card,Hyderabad,Electricity bill
T8164,U029,2021-10-11,Expense,Food,1999.0,Cash,DEL,Doctor consultation
T2020,U086,2021-10-01,Expense,Food,2899.0,Unknown,BANGALORE,misc
T11563,U073,2023-01-09,Expense,Savings,6288.0,Bank Transfer,MUMBAI,ATM withdrawal
T4134,U136,2021-09-22,Expense,Utilities,5459.0,Cash,Bangalore,ATM withdrawal
T8219,U011,2023-08-27,Expense,Health,6802.0,Cash,jaipur,Lunch
T13260,U063,2023-02-27,Expense,Rent,48417.0,UPI,HYDERABAD,Doctor consultation
T3919,U014,2022-06-17,Expense,Food,1838.0,Card,Pune,test
T11186,U001,2022-05-08,Expense,Health,7834.0,Cash,CHENNAI,Uber ride
T9163,U042,2023-03-07,Expense,Rent,22748.0,Card,LUCKNOW,No notes
T9139,U021,2023-04-15,Expense,Travel,3917.0,Card,Pune,Restaurant dinner
T6284,U134,2021-10-20,Expense,Entertainment,3438.0,Unknown,HYDERABAD,asdfgh
T13920,U089,2022-12-24,Expense,Travel,4770.0,Cash,chennai,Coffee
T0748,U089,2021-10-30,Expense,Food,7173.0,UPI,JAIPUR,Petrol
T7761,U060,2022-05-07,Expense,Utilities,5420.0,Card,ahmedabad,xyz123
T2544,U110,2021-10-16,Expense,Rent,1167.0,Bank Transfer,Ahmedabad,No notes
T3190,U051,2021-09-12,Income,Investment,15232.0,UPI,BAN,Gym membership
T13858,U021,2022-02-15,Expense,Savings,7667.0,Card,MUM,!!!
T5300,U023,2021-12-13,Expense,Utilities,2342.0,Cash,LUCKNOW,Coffee
T5085,U141,2021-12-12,Expense,Entertainment,8622.0,Cash,Kolkata,Doctor consultation
T11266,U009,2022-03-30,Expense,Travel,1745.0,Cash,Lucknow,asdfgh
T9641,U116,2021-05-24,Expense,Others,5112.0,Bank Transfer,KOLKATA,Train ticket
T9448,U014,2022-01-06,Expense,Rent,45085.0,UPI,MUMBAI,Grocery shopping
T12372,U135,2022-04-24,Expense,Entertainment,3329.0,UPI,Chennai,ATM withdrawal
T8221,U094,2023-12-23,Income,Bonus,39550.0,Cash,Bangalore,...
T7850,U149,2021-08-27,Expense,Food,4853.0,UPI,PUNE,Medicine
T4980,U101,2021-03-23,Expense,Entertainment,565.0,UPI,DEL,Grocery shopping
T11668,U143,2021-03-18,Expense,Food,231.0,UPI,jaipur,Uber ride
T6735,U128,2022-05-03,Expense,Entertainment,5138.0,Card,MUM,Train ticket
T10148,U119,2024-03-17,Expense,Savings,4714.0,UPI,kolkata,No notes
T7832,U021,2024-02-24,Expense,Others,2366.0,Bank Transfer,kolkata,No notes
T11140,U095,2023-01-26,Expense,Food,2691.0,Card,HYD,Restaurant dinner
T9699,U023,2024-05-11,Expense,Travel,9738.0,Cash,HYDERABAD,Petrol
T7512,U059,2023-05-12,Expense,Food,5526.0,Card,Kolkata,misc
T6780,U132,2022-06-03,Expense,Health,5612.0,Bank Transfer,Bangalore,Electricity bill
T13668,U115,2024-07-08,Expense,Food,7530.0,Card,Mumbai,test
T0311,U068,2021-05-23,Income,Freelance,66525.0,Bank Transfer,Delhi,Doctor consultation
T0221,U020,2021-02-08,Expense,Entertainment,3585.0,Bank Transfer,CHENNAI,ATM withdrawal
T6837,U025,2021-10-24,Expense,Travel,3269.0,Cash,BANGALORE,Doctor consultation
T8552,U060,2024-02-08,Expense,Food,8506.0,Cash,Chennai,ATM withdrawal
T5699,U018,2024-06-01,Expense,Food,1349.0,Card,MUMBAI,Coffee
T5015,U042,2024-12-23,Expense,Rent,44296.0,UPI,DEL,Electricity bill
T7715,U150,2021-03-01,Expense,Utilities,3605.0,Card,bangalore,Uber ride
T7646,U038,2024-08-30,Expense,Travel,2825.0,Card,chennai,EMI payment
T8108,U110,2024-07-21,Expense,Rent,15069.0,Cash,Unknown,Fixed deposit
T5284,U138,2021-06-13,Expense,Entertainment,8804.0,Card,HYDERABAD,Books
T2076,U149,2023-11-22,Income,Others,75351.0,UPI,MUM,ATM withdrawal
T9885,U064,2023-02-02,Income,Others,76388.0,Cash,jaipur,Movie tickets
T13328,U098,2022-02-28,Income,Others,19017.0,Bank Transfer,lucknow,Doctor consultation
T5535,U086,2021-02-18,Expense,Health,862.0,Card,KOL,Books
T5895,U057,2021-04-25,Expense,Entertainment,8894.0,Unknown,MUMBAI,ATM withdrawal
T7488,U134,2021-05-24,Expense,Food,1350.0,Bank Transfer,Ahmedabad,EMI payment
T6907,U086,2022-05-05,Expense,Food,6816.0,Card,CHE,Restaurant dinner
T4253,U132,2021-10-13,Expense,Rent,43348.0,Cash,PUNE,...
T0456,U010,2021-09-12,Expense,Education,5811.0,Cash,CHE,Internet bill
T3777,U134,2022-01-10,Expense,Rent,20778.0,Bank Transfer,KOLKATA,No notes
T10744,U045,2023-02-12,Expense,Food,1067.0,Card,Chennai,Movie tickets
T0249,U034,2021-12-16,Expense,Utilities,7754.0,Bank Transfer,JAIPUR,Train ticket
T6589,U031,2023-11-20,Expense,Entertainment,9869.0,Card,Hyderabad,Medicine
T9391,U085,2023-11-26,Income,Bonus,75385.0,Card,pune,test
T2632,U086,2022-03-24,Expense,Food,4341.0,UPI,KOL,Shopping
T0368,U042,2024-07-17,Expense,Food,706.0,Bank Transfer,DELHI,Petrol
T8666,U085,2023-09-23,Expense,Food,6456.0,Card,kolkata,Doctor consultation
T5998,U023,2022-11-29,Expense,Utilities,8457.0,Card,pune,Online course
T3297,U093,2021-10-04,Expense,Rent,13209.0,Cash,CHE,test
T12912,U084,2022-01-03,Expense,Utilities,1153.0,UPI,Mumbai,No notes
T13451,U049,2021-05-10,Expense,Food,2695.0,Bank Transfer,JAIPUR,Lunch
T0056,U076,2022-11-25,Expense,Utilities,6611.0,Bank Transfer,DEL,No notes
T11475,U121,2023-09-10,Expense,Education,4266.0,Card,PUN,Movie tickets
T8519,U035,2021-11-17,Expense,Travel,2432.0,Cash,AHM,!!!
T2525,U004,2024-02-21,Income,Bonus,35494.0,Cash,Lucknow,Train ticket
T9905,U058,2022-02-23,Expense,Entertainment,2996.0,Cash,mumbai,Petrol
T4337,U099,2021-04-14,Expense,Utilities,4652.0,Card,Kolkata,Electricity bill
T12746,U101,2022-09-22,Expense,Rent,3724.0,Bank Transfer,mumbai,Movie tickets
T13760,U003,2021-03-17,Expense,Education,1900.0,UPI,KOLKATA,Fixed deposit
T7540,U128,2021-11-30,Income,Salary,44884.0,Cash,MUM,Internet bill
T5821,U123,2024-10-26,Expense,Utilities,2285.0,Card,Delhi,No notes
T9310,U090,2021-05-16,Expense,Health,9335.0,Cash,CHE,No notes
T4074,U072,2022-03-17,Expense,Food,999999.0,Card,Hyderabad,No notes
T6644,U013,2022-09-15,Expense,Food,3083.0,Card,Ahmedabad,No notes
T13213,U132,2021-12-19,Income,Freelance,40669.0,Card,mumbai,Fixed deposit
T12634,U021,2024-03-04,Expense,Rent,2994.0,UPI,delhi,Gym membership
T4286,U012,2021-07-22,Expense,Food,1504.0,Card,Lucknow,!!!
T11698,U076,2021-02-23,Expense,Rent,37902.0,Cash,Kolkata,Doctor consultation
T10006,U070,2024-03-14,Expense,Food,184.0,Cash,Pune,Books
T4606,U124,2023-09-18,Expense,Rent,49978.0,Cash,delhi,...
T12577,U015,2023-09-25,Income,Salary,66045.0,UPI,PUN,Books
T3942,U059,2022-04-28,Income,Freelance,20997.0,Cash,mumbai,No notes
T11905,U142,2022-04-28,Expense,Utilities,8453.0,Cash,JAI,test
T9694,U068,2024-12-30,Income,Bonus,78318.0,Bank Transfer,JAIPUR,Doctor consultation
T0944,U013,2023-03-29,Expense,Others,7626.0,Bank Transfer,JAI,No notes
T12156,U028,2023-10-12,Expense,Rent,1920.0,Bank Transfer,mumbai,Restaurant dinner
T6070,U025,2023-10-14,Expense,Savings,426.0,Cash,hyderabad,asdfgh
T10254,U030,2024-07-05,Income,Others,13374.0,Unknown,Ahmedabad,Coffee
T4460,U121,2023-02-11,Expense,Rent,8287.0,Cash,KOL,No notes
T0771,U104,2022-08-19,Expense,Travel,9329.0,Cash,HYD,xyz123
T12860,U087,2023-05-29,Expense,Education,4616.0,UPI,kolkata,Electricity bill
T9180,U125,2023-02-17,Expense,Food,1543.0,Bank Transfer,MUMBAI,Gym membership
T12367,U120,2024-08-07,Expense,Rent,26728.0,Unknown,pune,No notes
T9969,U106,2023-10-12,Expense,Rent,4422.0,Card,HYD,EMI payment
T10849,U112,2021-05-28,Expense,Rent,9502.0,Card,Unknown,Movie tickets
T10965,U043,2023-11-24,Expense,Travel,8367.0,UPI,Lucknow,Train ticket
T0631,U007,2024-05-31,Expense,Travel,9916.0,Card,chennai,EMI payment
T5794,U029,2021-12-16,Expense,Utilities,3097.0,Bank Transfer,DELHI,Doctor consultation
T13547,U042,2021-08-29,Expense,Food,1498.0,Bank Transfer,PUNE,xyz123
T13437,U065,2023-04-18,Income,Salary,14309.0,Unknown,chennai,No notes
T1830,U028,2021-09-29,Income,Salary,37350.0,Card,ahmedabad,!!!
T6302,U072,2022-06-01,Income,Bonus,27979.0,Bank Transfer,CHE,Doctor consultation
T7816,U041,2021-01-07,Expense,Rent,39496.0,UPI,BAN,misc
T4379,U121,2022-12-03,Expense,Education,5630.0,UPI,bangalore,ATM withdrawal
T9140,U135,2021-07-03,Income,Bonus,31633.0,Unknown,DELHI,No notes
T2677,U071,2021-04-16,Expense,Rent,7241.0,Bank Transfer,Ahmedabad,No notes
T4308,U064,2022-11-21,Income,Bonus,43910.0,Cash,PUN,No notes
T6053,U147,2023-12-09,Expense,Food,9303.0,UPI,PUNE,xyz123
T2682,U001,2022-10-08,Expense,Others,9440.0,Card,PUN,Grocery shopping
T3720,U004,2023-12-03,Expense,Health,1794.0,UPI,Kolkata,No notes
T2207,U052,2021-03-01,Income,Bonus,78925.0,Card,mumbai,Online course
T5145,U101,2022-10-13,Income,Others,79183.0,Unknown,HYDERABAD,Fixed deposit
T12418,U069,2021-09-08,Expense,Rent,2254.0,UPI,HYD,Uber ride
T12692,U137,2023-08-30,Expense,Rent,19429.0,UPI,lucknow,Medicine
T6472,U003,2024-05-29,Expense,Travel,3815.0,Bank Transfer,HYDERABAD,Books
T9530,U123,2023-09-19,Expense,Utilities,2939.0,Bank Transfer,KOLKATA,No notes
T4867,U135,2021-09-06,Expense,Rent,2449.0,Unknown,delhi,Doctor consultation
T8490,U084,2022-10-24,Expense,Education,2345.0,Bank Transfer,MUM,!!!
T6686,U009,2021-08-26,Expense,Education,7656.0,Bank Transfer,Unknown,Electricity bill
T6703,U091,2024-01-31,Expense,Entertainment,1521.0,UPI,HYD,No notes
T2948,U125,2021-04-08,Expense,Rent,18032.0,UPI,Kolkata,No notes
T12185,U132,2022-05-22,Expense,Rent,34555.0,UPI,JAIPUR,Uber ride
T11374,U030,2023-01-19,Expense,Travel,3053.0,Bank Transfer,DELHI,...
T3735,U089,2024-08-13,Expense,Rent,999999.0,UPI,BANGALORE,No notes
T6906,U029,2022-09-04,Expense,Travel,1920.0,UPI,Pune,Shopping
T6179,U067,2024-11-05,Expense,Utilities,3064.0,UPI,mumbai,Shopping
T2813,U113,2023-11-24,Expense,Health,5139.0,UPI,DEL,test
T8334,U078,2024-05-29,Expense,Rent,42295.0,Card,hyderabad,Shopping
T12150,U049,2023-07-07,Income,Investment,65257.0,Cash,Delhi,Lunch
T1734,U008,2023-07-12,Expense,Education,2130.0,Bank Transfer,pune,misc
T8937,U057,2021-04-26,Expense,Food,678.0,Bank Transfer,HYDERABAD,No notes
T5613,U020,2022-12-05,Expense,Travel,6316.0,Card,Bangalore,ATM withdrawal
T2298,U066,2022-07-05,Expense,Education,8970.0,Unknown,Unknown,Medicine
T9222,U046,2021-01-16,Expense,Utilities,5585.0,UPI,pune,No notes
T4439,U089,2023-12-08,Expense,Education,8470.0,Cash,kolkata,Books
T6135,U034,2023-11-30,Expense,Education,4669.0,Bank Transfer,BAN,No notes
T10849,U108,2021-08-24,Expense,Food,4019.0,Card,AHMEDABAD,Monthly rent payment
T12238,U007,2022-12-25,Expense,Entertainment,9871.0,Card,delhi,No notes
T10462,U041,2021-09-04,Expense,Health,9547.0,Card,BAN,Books
T13104,U001,2022-10-30,Expense,Health,702.0,Cash,LUC,Medicine
T4741,U100,2022-09-25,Expense,Utilities,6942.0,Cash,chennai,Movie tickets
T0705,U093,2024-06-13,Expense,Education,5547.0,UPI,lucknow,Medicine
T5534,U054,2024-01-28,Expense,Food,624.0,Cash,BANGALORE,No notes
T6188,U124,2024-01-07,Expense,Entertainment,7288.0,Cash,pune,asdfgh
T10548,U053,2024-01-30,Expense,Food,9125.0,UPI,CHENNAI,Movie tickets
T4468,U068,2021-08-31,Expense,Food,7352.0,Bank Transfer,DEL,No notes
T11350,U111,2022-11-27,Expense,Utilities,6246.0,Card,LUC,Doctor consultation
T3699,U065,2023-06-19,Expense,Food,2327.0,Bank Transfer,AHMEDABAD,Fixed deposit
T9484,U110,2022-10-23,Expense,Food,3339.0,Card,PUN,misc
T9877,U007,2021-02-28,Expense,Rent,8065.0,Card,bangalore,No notes
T9518,U086,2022-12-05,Expense,Rent,2161.0,UPI,Unknown,Restaurant dinner
T12902,U082,2023-08-02,Expense,Rent,7185.0,Card,PUNE,Books
T13441,U102,2024-05-15,Expense,Food,4961.0,Card,ahmedabad,Restaurant dinner
T7810,U027,2024-08-21,Income,Bonus,33081.0,UPI,HYDERABAD,Petrol
T1484,U028,2023-10-14,Expense,Food,1107.0,Unknown,bangalore,No notes
T7157,U040,2024-11-18,Expense,Health,4690.0,Cash,mumbai,test
T2194,U005,2024-02-20,Expense,Entertainment,8878.0,Cash,Mumbai,...
T10310,U054,2022-07-26,Expense,Utilities,1046.0,Cash,MUMBAI,Shopping
T0087,U072,2021-08-21,Expense,Health,4364.0,Bank Transfer,Delhi,asdfgh
T5230,U043,2021-10-01,Income,Investment,20710.0,Bank Transfer,LUCKNOW,asdfgh
T13135,U060,2022-02-03,Expense,Food,8823.0,Card,Chennai,...
T8562,U111,2021-03-06,Expense,Utilities,9103.0,Bank Transfer,HYD,Electricity bill
T13079,U115,2023-02-28,Expense,Rent,8754.0,Bank Transfer,JAIPUR,Medicine
